vondstnummer;project_code;subcategorie;object;begin_dat;eind_dat;vlak_max;munt_lengte_diameter_in_mm;vondstnummer,project_code,subcategorie,object,begin_dat,eind_dat,vlak_max,munt_lengte_diameter_in_mm
NZR2.00577MTL026;NZR2;metaal: koper;munt;1682.0;1682.0;;21.0;NZR2.00577MTL026,NZR2,metaal: koper,munt,1682.0,1682.0,,21.0
NZR2.00577MTL027;NZR2;metaal: koper;munt;1786.0;1786.0;;22.0;NZR2.00577MTL027,NZR2,metaal: koper,munt,1786.0,1786.0,,22.0
NZR2.00577MTL028;NZR2;metaal: koper;munt;1829.0;1829.0;;16.0;NZR2.00577MTL028,NZR2,metaal: koper,munt,1829.0,1829.0,,16.0
NZR2.00577MTL029;NZR2;metaal: koper;munt;1821.0;1828.0;;15.0;NZR2.00577MTL029,NZR2,metaal: koper,munt,1821.0,1828.0,,15.0
NZR2.00577MTL030;NZR2;metaal: koper;munt;1831.0;1831.0;;16.0;NZR2.00577MTL030,NZR2,metaal: koper,munt,1831.0,1831.0,,16.0
NZR2.00578MTL007;NZR2;metaal: koper;munt;1822.0;1822.0;;21.0;NZR2.00578MTL007,NZR2,metaal: koper,munt,1822.0,1822.0,,21.0
NZR2.00579MTL021;NZR2;metaal: zilver;munt;1849.0;1890.0;;15.0;NZR2.00579MTL021,NZR2,metaal: zilver,munt,1849.0,1890.0,,15.0
NZR2.00581MTL006;NZR2;metaal: koper;munt;1577.0;1577.0;;25.0;NZR2.00581MTL006,NZR2,metaal: koper,munt,1577.0,1577.0,,25.0
NZR2.00581MTL007;NZR2;metaal: koper;munt;1788.0;1788.0;;22.0;NZR2.00581MTL007,NZR2,metaal: koper,munt,1788.0,1788.0,,22.0
NZR2.00581MTL008;NZR2;metaal: koper;munt;1768.0;1768.0;;21.0;NZR2.00581MTL008,NZR2,metaal: koper,munt,1768.0,1768.0,,21.0
NZR2.00581MTL009;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00581MTL009,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00581MTL010;NZR2;metaal: koper;munt;1821.0;1821.0;;17.5;NZR2.00581MTL010,NZR2,metaal: koper,munt,1821.0,1821.0,,17.5
NZR2.00581MTL011;NZR2;metaal: koper;munt;1608.0;1648.0;;22.0;NZR2.00581MTL011,NZR2,metaal: koper,munt,1608.0,1648.0,,22.0
NZR2.00581MTL012;NZR2;metaal: zilver;munt;1375.0;1450.0;;21.0;NZR2.00581MTL012,NZR2,metaal: zilver,munt,1375.0,1450.0,,21.0
NZR2.00587MTL001;NZR2;metaal: koper;munt;1687.0;1688.0;;18.0;NZR2.00587MTL001,NZR2,metaal: koper,munt,1687.0,1688.0,,18.0
NZR2.00599MTL058;NZR2;metaal: koper;munt;1604.0;1605.0;;20.0;NZR2.00599MTL058,NZR2,metaal: koper,munt,1604.0,1605.0,,20.0
NZR2.00599MTL059;NZR2;metaal: koper;munt;1821.0;1821.0;;16.0;NZR2.00599MTL059,NZR2,metaal: koper,munt,1821.0,1821.0,,16.0
NZR2.00599MTL060;NZR2;metaal: koper;munt;1689.0;1689.0;;19.0;NZR2.00599MTL060,NZR2,metaal: koper,munt,1689.0,1689.0,,19.0
NZR2.00599MTL061;NZR2;metaal: koper;munt;1827.0;1827.0;;16.0;NZR2.00599MTL061,NZR2,metaal: koper,munt,1827.0,1827.0,,16.0
NZR2.00599MTL062;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00599MTL062,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00599MTL064;NZR2;metaal: koper;munt;1786.0;1786.0;;22.0;NZR2.00599MTL064,NZR2,metaal: koper,munt,1786.0,1786.0,,22.0
NZR2.00599MTL065;NZR2;metaal: koper;munt;1823.0;1823.0;;22.0;NZR2.00599MTL065,NZR2,metaal: koper,munt,1823.0,1823.0,,22.0
NZR2.00599MTL066;NZR2;metaal: koper;munt;1827.0;1827.0;;16.0;NZR2.00599MTL066,NZR2,metaal: koper,munt,1827.0,1827.0,,16.0
NZR2.00599MTL067;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00599MTL067,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00599MTL068;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00599MTL068,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00599MTL070;NZR2;metaal: koper;munt;1821.0;1821.0;;22.0;NZR2.00599MTL070,NZR2,metaal: koper,munt,1821.0,1821.0,,22.0
NZR2.00599MTL071;NZR2;metaal: brons;munt;1878.0;1878.0;;19.0;NZR2.00599MTL071,NZR2,metaal: brons,munt,1878.0,1878.0,,19.0
NZR2.00599MTL072;NZR2;metaal: koper;munt;1837.0;1837.0;;16.0;NZR2.00599MTL072,NZR2,metaal: koper,munt,1837.0,1837.0,,16.0
NZR2.00599MTL074;NZR2;metaal: koper;munt;1702.0;1702.0;;23.0;NZR2.00599MTL074,NZR2,metaal: koper,munt,1702.0,1702.0,,23.0
NZR2.00599MTL079;NZR2;metaal: koper;munt;1780.0;1780.0;;21.0;NZR2.00599MTL079,NZR2,metaal: koper,munt,1780.0,1780.0,,21.0
NZR2.00599MTL080;NZR2;metaal: koper;munt;1819.0;1819.0;;18.0;NZR2.00599MTL080,NZR2,metaal: koper,munt,1819.0,1819.0,,18.0
NZR2.00599MTL081;NZR2;metaal: brons;munt;1878.0;1878.0;;19.0;NZR2.00599MTL081,NZR2,metaal: brons,munt,1878.0,1878.0,,19.0
NZR2.00599MTL082;NZR2;metaal: koper;munt;1634.0;1634.0;;22.0;NZR2.00599MTL082,NZR2,metaal: koper,munt,1634.0,1634.0,,22.0
NZR2.00599MTL083;NZR2;metaal: koper;munt;1826.0;1826.0;;22.0;NZR2.00599MTL083,NZR2,metaal: koper,munt,1826.0,1826.0,,22.0
NZR2.00599MTL084;NZR2;metaal: koper;munt;1606.0;1620.0;;23.0;NZR2.00599MTL084,NZR2,metaal: koper,munt,1606.0,1620.0,,23.0
NZR2.00599MTL085;NZR2;metaal: koper;munt;1826.0;1826.0;;22.0;NZR2.00599MTL085,NZR2,metaal: koper,munt,1826.0,1826.0,,22.0
NZR2.00599MTL086;NZR2;metaal: brons;munt;1877.0;1907.0;;19.0;NZR2.00599MTL086,NZR2,metaal: brons,munt,1877.0,1907.0,,19.0
NZR2.00599MTL087;NZR2;metaal: koper;munt;1821.0;1828.0;;22.0;NZR2.00599MTL087,NZR2,metaal: koper,munt,1821.0,1828.0,,22.0
NZR2.00599MTL088;NZR2;metaal: koper;munt;1769.0;1769.0;;21.0;NZR2.00599MTL088,NZR2,metaal: koper,munt,1769.0,1769.0,,21.0
NZR2.00599MTL089;NZR2;metaal: koper;munt;1822.0;1822.0;;22.0;NZR2.00599MTL089,NZR2,metaal: koper,munt,1822.0,1822.0,,22.0
NZR2.00599MTL092;NZR2;metaal: brons;munt;1917.0;1917.0;;14.0;NZR2.00599MTL092,NZR2,metaal: brons,munt,1917.0,1917.0,,14.0
NZR2.00599MTL093;NZR2;metaal: koper;munt;1822.0;1822.0;;17.0;NZR2.00599MTL093,NZR2,metaal: koper,munt,1822.0,1822.0,,17.0
NZR2.00599MTL094;NZR2;metaal: brons;munt;1877.0;1941.0;;19.0;NZR2.00599MTL094,NZR2,metaal: brons,munt,1877.0,1941.0,,19.0
NZR2.00599MTL095;NZR2;metaal: koper;munt;1827.0;1827.0;;16.0;NZR2.00599MTL095,NZR2,metaal: koper,munt,1827.0,1827.0,,16.0
NZR2.00599MTL096;NZR2;metaal: koper;munt;1821.0;1828.0;;16.0;NZR2.00599MTL096,NZR2,metaal: koper,munt,1821.0,1828.0,,16.0
NZR2.00599MTL097;NZR2;metaal: koper;munt;1821.0;1821.0;;18.0;NZR2.00599MTL097,NZR2,metaal: koper,munt,1821.0,1821.0,,18.0
NZR2.00599MTL098;NZR2;metaal: koper;munt;1886.0;1886.0;;17.5;NZR2.00599MTL098,NZR2,metaal: koper,munt,1886.0,1886.0,,17.5
NZR2.00599MTL099;NZR2;metaal: koper;munt;1831.0;1831.0;;22.0;NZR2.00599MTL099,NZR2,metaal: koper,munt,1831.0,1831.0,,22.0
NZR2.00599MTL101;NZR2;metaal: koper;munt;1833.0;1919.0;;22.0;NZR2.00599MTL101,NZR2,metaal: koper,munt,1833.0,1919.0,,22.0
NZR2.00599MTL112;NZR2;metaal: zilver;munt;1688.0;1688.0;;27.0;NZR2.00599MTL112,NZR2,metaal: zilver,munt,1688.0,1688.0,,27.0
NZR2.00599MTL113;NZR2;metaal: koper;munt;1791.0;1791.0;;22.0;NZR2.00599MTL113,NZR2,metaal: koper,munt,1791.0,1791.0,,22.0
NZR2.00599MTL114;NZR2;metaal: koper;munt;1601.0;1603.0;;24.0;NZR2.00599MTL114,NZR2,metaal: koper,munt,1601.0,1603.0,,24.0
NZR2.00599MTL115;NZR2;metaal: koper;munt;1823.0;1823.0;;16.0;NZR2.00599MTL115,NZR2,metaal: koper,munt,1823.0,1823.0,,16.0
NZR2.00599MTL116;NZR2;metaal: nikkel;munt;1963.0;1963.0;;19.0;NZR2.00599MTL116,NZR2,metaal: nikkel,munt,1963.0,1963.0,,19.0
NZR2.00599MTL118;NZR2;metaal: koper;munt;1670.0;1670.0;;16.0;NZR2.00599MTL118,NZR2,metaal: koper,munt,1670.0,1670.0,,16.0
NZR2.00599MTL119;NZR2;metaal: koper;munt;1822.0;1822.0;;22.0;NZR2.00599MTL119,NZR2,metaal: koper,munt,1822.0,1822.0,,22.0
NZR2.00599MTL120;NZR2;metaal: koper;munt;1819.0;1819.0;;19.0;NZR2.00599MTL120,NZR2,metaal: koper,munt,1819.0,1819.0,,19.0
NZR2.00599MTL121;NZR2;metaal: koper;munt;1626.0;1640.0;;19.0;NZR2.00599MTL121,NZR2,metaal: koper,munt,1626.0,1640.0,,19.0
NZR2.00599MTL123;NZR2;metaal: koper;munt;1690.0;1699.0;;21.0;NZR2.00599MTL123,NZR2,metaal: koper,munt,1690.0,1699.0,,21.0
NZR2.00599MTL124;NZR2;metaal: koper;munt;1819.0;1819.0;;18.0;NZR2.00599MTL124,NZR2,metaal: koper,munt,1819.0,1819.0,,18.0
NZR2.00599MTL125;NZR2;metaal: koper;munt;1821.0;1828.0;;22.0;NZR2.00599MTL125,NZR2,metaal: koper,munt,1821.0,1828.0,,22.0
NZR2.00599MTL126;NZR2;metaal: koper;munt;1620.0;1648.0;;22.0;NZR2.00599MTL126,NZR2,metaal: koper,munt,1620.0,1648.0,,22.0
NZR2.00599MTL127;NZR2;metaal: koper;munt;1766.0;1792.0;;22.0;NZR2.00599MTL127,NZR2,metaal: koper,munt,1766.0,1792.0,,22.0
NZR2.00599MTL128;NZR2;metaal: koper;munt;1821.0;1828.0;;16.0;NZR2.00599MTL128,NZR2,metaal: koper,munt,1821.0,1828.0,,16.0
NZR2.00599MTL129;NZR2;metaal: koper;munt;1767.0;1767.0;;21.0;NZR2.00599MTL129,NZR2,metaal: koper,munt,1767.0,1767.0,,21.0
NZR2.00599MTL130;NZR2;metaal: koper;munt;1684.0;1684.0;;20.0;NZR2.00599MTL130,NZR2,metaal: koper,munt,1684.0,1684.0,,20.0
NZR2.00599MTL131;NZR2;metaal: koper;munt;1700.0;1800.0;;21.0;NZR2.00599MTL131,NZR2,metaal: koper,munt,1700.0,1800.0,,21.0
NZR2.00599MTL132;NZR2;metaal: koperlegering;munt;1500.0;1600.0;;22.0;NZR2.00599MTL132,NZR2,metaal: koperlegering,munt,1500.0,1600.0,,22.0
NZR2.00599MTL133;NZR2;metaal: koper;munt;1831.0;1831.0;;16.0;NZR2.00599MTL133,NZR2,metaal: koper,munt,1831.0,1831.0,,16.0
NZR2.00599MTL134;NZR2;metaal: koper;munt;1662.0;1702.0;;19.0;NZR2.00599MTL134,NZR2,metaal: koper,munt,1662.0,1702.0,,19.0
NZR2.00599MTL135;NZR2;metaal: koper;munt;1821.0;1821.0;;16.0;NZR2.00599MTL135,NZR2,metaal: koper,munt,1821.0,1821.0,,16.0
NZR2.00599MTL136;NZR2;metaal: koper;munt;1617.0;1637.0;;19.0;NZR2.00599MTL136,NZR2,metaal: koper,munt,1617.0,1637.0,,19.0
NZR2.00599MTL151;NZR2;metaal: brons;munt;1878.0;1878.0;;19.0;NZR2.00599MTL151,NZR2,metaal: brons,munt,1878.0,1878.0,,19.0
NZR2.00599MTL152;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00599MTL152,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00599MTL153;NZR2;metaal: koper;munt;1831.0;1831.0;;22.0;NZR2.00599MTL153,NZR2,metaal: koper,munt,1831.0,1831.0,,22.0
NZR2.00599MTL154;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00599MTL154,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00599MTL155;NZR2;metaal: koper;munt;1819.0;1819.0;;18.0;NZR2.00599MTL155,NZR2,metaal: koper,munt,1819.0,1819.0,,18.0
NZR2.00599MTL156;NZR2;metaal: koper;munt;1819.0;1877.0;;16.0;NZR2.00599MTL156,NZR2,metaal: koper,munt,1819.0,1877.0,,16.0
NZR2.00599MTL157;NZR2;metaal: koper;munt;1794.0;1794.0;;20.0;NZR2.00599MTL157,NZR2,metaal: koper,munt,1794.0,1794.0,,20.0
NZR2.00599MTL158;NZR2;metaal: koper;munt;1822.0;1822.0;;18.0;NZR2.00599MTL158,NZR2,metaal: koper,munt,1822.0,1822.0,,18.0
NZR2.00599MTL159;NZR2;metaal: koper;munt;1702.0;1702.0;;22.0;NZR2.00599MTL159,NZR2,metaal: koper,munt,1702.0,1702.0,,22.0
NZR2.00599MTL160;NZR2;metaal: koper;munt;1821.0;1828.0;;22.0;NZR2.00599MTL160,NZR2,metaal: koper,munt,1821.0,1828.0,,22.0
NZR2.00599MTL161;NZR2;metaal: koper;munt;1715.0;1715.0;;20.0;NZR2.00599MTL161,NZR2,metaal: koper,munt,1715.0,1715.0,,20.0
NZR2.00599MTL162;NZR2;metaal: koper;munt;1662.0;1794.0;;19.0;NZR2.00599MTL162,NZR2,metaal: koper,munt,1662.0,1794.0,,19.0
NZR2.00599MTL163;NZR2;metaal: koper;munt;1720.0;1729.0;;20.0;NZR2.00599MTL163,NZR2,metaal: koper,munt,1720.0,1729.0,,20.0
NZR2.00599MTL165;NZR2;metaal: koper;munt;1828.0;1828.0;;22.0;NZR2.00599MTL165,NZR2,metaal: koper,munt,1828.0,1828.0,,22.0
NZR2.00599MTL166;NZR2;metaal: koperlegering;munt;1600.0;1700.0;;27.0;NZR2.00599MTL166,NZR2,metaal: koperlegering,munt,1600.0,1700.0,,27.0
NZR2.00599MTL167;NZR2;metaal: koper;munt;1826.0;1826.0;;21.0;NZR2.00599MTL167,NZR2,metaal: koper,munt,1826.0,1826.0,,21.0
NZR2.00599MTL168;NZR2;metaal: koper;munt;1896.0;1896.0;;17.0;NZR2.00599MTL168,NZR2,metaal: koper,munt,1896.0,1896.0,,17.0
NZR2.00599MTL169;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00599MTL169,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00599MTL170;NZR2;metaal: koper;munt;1621.0;1665.0;;24.0;NZR2.00599MTL170,NZR2,metaal: koper,munt,1621.0,1665.0,,24.0
NZR2.00599MTL171;NZR2;metaal: koper;munt;1640.0;1649.0;;20.0;NZR2.00599MTL171,NZR2,metaal: koper,munt,1640.0,1649.0,,20.0
NZR2.00599MTL172;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00599MTL172,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00599MTL173;NZR2;metaal: zilver;munt;1600.0;1800.0;;19.0;NZR2.00599MTL173,NZR2,metaal: zilver,munt,1600.0,1800.0,,19.0
NZR2.00599MTL174;NZR2;metaal: zilver;munt;1602.0;1620.0;;22.0;NZR2.00599MTL174,NZR2,metaal: zilver,munt,1602.0,1620.0,,22.0
NZR2.00599MTL175;NZR2;metaal: koper;munt;1821.0;1821.0;;21.0;NZR2.00599MTL175,NZR2,metaal: koper,munt,1821.0,1821.0,,21.0
NZR2.00599MTL176;NZR2;metaal: koper;munt;1739.0;1739.0;;21.0;NZR2.00599MTL176,NZR2,metaal: koper,munt,1739.0,1739.0,,21.0
NZR2.00599MTL177;NZR2;metaal: zilver;munt;1600.0;1800.0;;20.0;NZR2.00599MTL177,NZR2,metaal: zilver,munt,1600.0,1800.0,,20.0
NZR2.00599MTL178;NZR2;metaal: koper;munt;1754.0;1754.0;;20.0;NZR2.00599MTL178,NZR2,metaal: koper,munt,1754.0,1754.0,,20.0
NZR2.00599MTL180;NZR2;metaal: koper;munt;1831.0;1831.0;;22.0;NZR2.00599MTL180,NZR2,metaal: koper,munt,1831.0,1831.0,,22.0
NZR2.00599MTL181;NZR2;metaal: koper;munt;1822.0;1822.0;;16.0;NZR2.00599MTL181,NZR2,metaal: koper,munt,1822.0,1822.0,,16.0
NZR2.00599MTL182;NZR2;;munt;2002.0;2002.0;;27.0;NZR2.00599MTL182,NZR2,,munt,2002.0,2002.0,,27.0
NZR2.00599MTL183;NZR2;metaal: koper;munt;1826.0;1826.0;;21.0;NZR2.00599MTL183,NZR2,metaal: koper,munt,1826.0,1826.0,,21.0
NZR2.00599MTL184;NZR2;metaal: brons;munt;1929.0;1929.0;;19.0;NZR2.00599MTL184,NZR2,metaal: brons,munt,1929.0,1929.0,,19.0
NZR2.00599MTL185;NZR2;metaal: koper;munt;1823.0;1823.0;;22.0;NZR2.00599MTL185,NZR2,metaal: koper,munt,1823.0,1823.0,,22.0
NZR2.00599MTL186;NZR2;metaal: koper;munt;1823.0;1823.0;;22.0;NZR2.00599MTL186,NZR2,metaal: koper,munt,1823.0,1823.0,,22.0
NZR2.00599MTL187;NZR2;metaal: koper;munt;1628.0;1629.0;;20.0;NZR2.00599MTL187,NZR2,metaal: koper,munt,1628.0,1629.0,,20.0
NZR2.00599MTL188;NZR2;metaal: koper;munt;1821.0;1828.0;;22.0;NZR2.00599MTL188,NZR2,metaal: koper,munt,1821.0,1828.0,,22.0
NZR2.00599MTL189;NZR2;metaal: koper;munt;1806.0;1806.0;;19.0;NZR2.00599MTL189,NZR2,metaal: koper,munt,1806.0,1806.0,,19.0
NZR2.00599MTL190;NZR2;metaal: koper;munt;1827.0;1827.0;;16.0;NZR2.00599MTL190,NZR2,metaal: koper,munt,1827.0,1827.0,,16.0
NZR2.00599MTL191;NZR2;metaal: koper;munt;1821.0;1828.0;;22.0;NZR2.00599MTL191,NZR2,metaal: koper,munt,1821.0,1828.0,,22.0
NZR2.00599MTL192;NZR2;metaal: koper;munt;1821.0;1821.0;;18.0;NZR2.00599MTL192,NZR2,metaal: koper,munt,1821.0,1821.0,,18.0
NZR2.00599MTL194;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00599MTL194,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00599MTL195;NZR2;metaal: zilver;munt;1760.0;1760.0;;16.0;NZR2.00599MTL195,NZR2,metaal: zilver,munt,1760.0,1760.0,,16.0
NZR2.00599MTL197;NZR2;metaal: brons;munt;1930.0;1930.0;;14.0;NZR2.00599MTL197,NZR2,metaal: brons,munt,1930.0,1930.0,,14.0
NZR2.00599MTL198;NZR2;metaal: koper;munt;1700.0;1850.0;;23.0;NZR2.00599MTL198,NZR2,metaal: koper,munt,1700.0,1850.0,,23.0
NZR2.00599MTL199;NZR2;metaal: zilver;munt;1687.0;1688.0;;29.0;NZR2.00599MTL199,NZR2,metaal: zilver,munt,1687.0,1688.0,,29.0
NZR2.00599MTL201;NZR2;metaal: koper;munt;1604.0;1605.0;;22.0;NZR2.00599MTL201,NZR2,metaal: koper,munt,1604.0,1605.0,,22.0
NZR2.00599MTL202;NZR2;metaal: koper;munt;1767.0;1767.0;;21.0;NZR2.00599MTL202,NZR2,metaal: koper,munt,1767.0,1767.0,,21.0
NZR2.00599MTL328;NZR2;metaal: messing;munt;117.0;161.0;;29.5;NZR2.00599MTL328,NZR2,metaal: messing,munt,117.0,161.0,,29.5
NZR2.00611MTL001;NZR2;metaal: zilver;munt;1626.0;1626.0;;29.0;NZR2.00611MTL001,NZR2,metaal: zilver,munt,1626.0,1626.0,,29.0
NZR2.00611MTL002;NZR2;metaal: koper;munt;1606.0;1607.0;;23.0;NZR2.00611MTL002,NZR2,metaal: koper,munt,1606.0,1607.0,,23.0
NZR2.00635MTL002;NZR2;metaal: koper;munt;1794.0;1794.0;;22.0;NZR2.00635MTL002,NZR2,metaal: koper,munt,1794.0,1794.0,,22.0
NZR2.00647MTL001;NZR2;metaal: koper;munt;1620.0;1648.0;;20.0;NZR2.00647MTL001,NZR2,metaal: koper,munt,1620.0,1648.0,,20.0
NZR2.00657MTL001;NZR2;metaal: koper;munt;1626.0;1663.0;;20.0;NZR2.00657MTL001,NZR2,metaal: koper,munt,1626.0,1663.0,,20.0
NZR2.00672MTL001;NZR2;metaal: koperlegering;munt;1575.0;1700.0;;18.0;NZR2.00672MTL001,NZR2,metaal: koperlegering,munt,1575.0,1700.0,,18.0
NZR2.00768MTL001;NZR2;metaal: koper;munt;1641.0;1643.0;;23.0;NZR2.00768MTL001,NZR2,metaal: koper,munt,1641.0,1643.0,,23.0
NZR2.00824MTL001;NZR2;metaal: brons;munt;1878.0;1878.0;;19.0;NZR2.00824MTL001,NZR2,metaal: brons,munt,1878.0,1878.0,,19.0
NZR2.00824MTL002;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.00824MTL002,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.00824MTL003;NZR2;metaal: koper;munt;1856.0;1856.0;;22.0;NZR2.00824MTL003,NZR2,metaal: koper,munt,1856.0,1856.0,,22.0
NZR2.00824MTL004;NZR2;metaal: brons;munt;1913.0;1913.0;;19.0;NZR2.00824MTL004,NZR2,metaal: brons,munt,1913.0,1913.0,,19.0
NZR2.00850MTL001;NZR2;metaal: koper;munt;1658.0;1658.0;;20.0;NZR2.00850MTL001,NZR2,metaal: koper,munt,1658.0,1658.0,,20.0
NZR2.00850MTL002;NZR2;metaal: brons;munt;1899.0;1899.0;;19.0;NZR2.00850MTL002,NZR2,metaal: brons,munt,1899.0,1899.0,,19.0
NZR2.00850MTL003;NZR2;metaal: koper;munt;1823.0;1823.0;;22.0;NZR2.00850MTL003,NZR2,metaal: koper,munt,1823.0,1823.0,,22.0
NZR2.00850MTL004;NZR2;metaal: brons;munt;1919.0;1919.0;;19.0;NZR2.00850MTL004,NZR2,metaal: brons,munt,1919.0,1919.0,,19.0
NZR2.00850MTL005;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00850MTL005,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00850MTL006;NZR2;metaal: brons;munt;1916.0;1916.0;;19.0;NZR2.00850MTL006,NZR2,metaal: brons,munt,1916.0,1916.0,,19.0
NZR2.00850MTL007;NZR2;metaal: brons;munt;1878.0;1878.0;;19.0;NZR2.00850MTL007,NZR2,metaal: brons,munt,1878.0,1878.0,,19.0
NZR2.00850MTL008;NZR2;metaal: koper;munt;1663.0;1663.0;;19.0;NZR2.00850MTL008,NZR2,metaal: koper,munt,1663.0,1663.0,,19.0
NZR2.00850MTL009;NZR2;metaal: brons;munt;1906.0;1906.0;;19.0;NZR2.00850MTL009,NZR2,metaal: brons,munt,1906.0,1906.0,,19.0
NZR2.00850MTL010;NZR2;metaal: koper;munt;1827.0;1827.0;;16.0;NZR2.00850MTL010,NZR2,metaal: koper,munt,1827.0,1827.0,,16.0
NZR2.01001MTL005;NZR2;metaal: koper;munt;1822.0;1822.0;;21.0;NZR2.01001MTL005,NZR2,metaal: koper,munt,1822.0,1822.0,,21.0
NZR2.01001MTL006;NZR2;metaal: koper;munt;1784.0;1784.0;;21.0;NZR2.01001MTL006,NZR2,metaal: koper,munt,1784.0,1784.0,,21.0
NZR2.01002MTL003;NZR2;metaal: koper;munt;1832.0;1832.0;;16.0;NZR2.01002MTL003,NZR2,metaal: koper,munt,1832.0,1832.0,,16.0
NZR2.01002MTL004;NZR2;metaal: koper;munt;1831.0;1831.0;;16.0;NZR2.01002MTL004,NZR2,metaal: koper,munt,1831.0,1831.0,,16.0
NZR2.01002MTL005;NZR2;metaal: zilver;munt;1910.0;1925.0;;15.0;NZR2.01002MTL005,NZR2,metaal: zilver,munt,1910.0,1925.0,,15.0
NZR2.01002MTL006;NZR2;metaal: koper;munt;1606.0;1619.0;;21.0;NZR2.01002MTL006,NZR2,metaal: koper,munt,1606.0,1619.0,,21.0
NZR2.01002MTL007;NZR2;metaal: zilver;munt;1686.0;1686.0;;18.0;NZR2.01002MTL007,NZR2,metaal: zilver,munt,1686.0,1686.0,,18.0
NZR2.01002MTL008;NZR2;metaal: koper;munt;1657.0;1690.0;;20.0;NZR2.01002MTL008,NZR2,metaal: koper,munt,1657.0,1690.0,,20.0
NZR2.01002MTL009;NZR2;metaal: koper;munt;1828.0;1828.0;;22.0;NZR2.01002MTL009,NZR2,metaal: koper,munt,1828.0,1828.0,,22.0
NZR2.01002MTL010;NZR2;metaal: koper;munt;1822.0;1822.0;;16.0;NZR2.01002MTL010,NZR2,metaal: koper,munt,1822.0,1822.0,,16.0
NZR2.01002MTL011;NZR2;metaal: koper;munt;1805.0;1805.0;;17.0;NZR2.01002MTL011,NZR2,metaal: koper,munt,1805.0,1805.0,,17.0
NZR2.01002MTL012;NZR2;metaal: koper;munt;1826.0;1826.0;;22.0;NZR2.01002MTL012,NZR2,metaal: koper,munt,1826.0,1826.0,,22.0
NZR2.01003MTL005;NZR2;metaal: koper;munt;1828.0;1828.0;;22.0;NZR2.01003MTL005,NZR2,metaal: koper,munt,1828.0,1828.0,,22.0
NZR2.01003MTL006;NZR2;metaal: koper;munt;1823.0;1823.0;;21.0;NZR2.01003MTL006,NZR2,metaal: koper,munt,1823.0,1823.0,,21.0
NZR2.01004MTL001;NZR2;metaal: koper;munt;1820.0;1820.0;;18.0;NZR2.01004MTL001,NZR2,metaal: koper,munt,1820.0,1820.0,,18.0
NZR2.01004MTL002;NZR2;metaal: koper;munt;1821.0;1821.0;;21.0;NZR2.01004MTL002,NZR2,metaal: koper,munt,1821.0,1821.0,,21.0
NZR2.01005MTL001;NZR2;metaal: zilver;munt;1681.0;1691.0;;25.0;NZR2.01005MTL001,NZR2,metaal: zilver,munt,1681.0,1691.0,,25.0
NZR2.01005MTL002;NZR2;metaal: koper;munt;1621.0;1665.0;;21.0;NZR2.01005MTL002,NZR2,metaal: koper,munt,1621.0,1665.0,,21.0
NZR2.01005MTL003;NZR2;metaal: zilver;munt;1614.0;1614.0;;20.0;NZR2.01005MTL003,NZR2,metaal: zilver,munt,1614.0,1614.0,,20.0
NZR2.01005MTL004;NZR2;metaal: koper;munt;1766.0;1766.0;;21.0;NZR2.01005MTL004,NZR2,metaal: koper,munt,1766.0,1766.0,,21.0
NZR2.01005MTL016;NZR2;metaal: koperlegering;munt;2002.0;2002.0;;22.25;NZR2.01005MTL016,NZR2,metaal: koperlegering,munt,2002.0,2002.0,,22.25
NZR2.01005MTL018;NZR2;metaal: koperlegering;munt;1600.0;1800.0;;19.0;NZR2.01005MTL018,NZR2,metaal: koperlegering,munt,1600.0,1800.0,,19.0
NZR2.01005MTL019;NZR2;metaal: koper;munt;1826.0;1826.0;;21.0;NZR2.01005MTL019,NZR2,metaal: koper,munt,1826.0,1826.0,,21.0
